query,url,grade
trace,https://docs.microsoft.com/en-us/windows/win32/ndf/using-netsh-to-manage-traces,6
trace,https://docs.microsoft.com/en-us/sql/t-sql/database-console-commands/dbcc-traceon-trace-flags-transact-sql,5
trace,https://docs.microsoft.com/en-us/sql/relational-databases/sql-trace/sql-trace,4
trace,https://docs.microsoft.com/en-us/dotnet/core/diagnostics/dotnet-trace,3
trace,https://docs.microsoft.com/en-us/dotnet/framework/debug-trace-profile/trace-listeners,2
trace,https://docs.microsoft.com/en-us/microsoft-365/security/office-365-security/message-trace-scc,1
encapsulation,https://docs.microsoft.com/en-us/windows-hardware/drivers/network/udp-esp-encapsulation-types,10
encapsulation,https://docs.microsoft.com/en-us/windows-hardware/drivers/network/network-virtualization-using-generic-routing-encapsulation--nvgre--task-offload,9
encapsulation,https://docs.microsoft.com/en-us/dotnet/csharp/programming-guide/concepts/object-oriented-programming,8
encapsulation,https://docs.microsoft.com/en-us/office/client-developer/outlook/mapi/transport-neutral-encapsulation-format-tnef,7
encapsulation,https://docs.microsoft.com/en-us/windows-hardware/drivers/network/oid-offload-encapsulation,6
encapsulation,https://docs.microsoft.com/en-us/openspecs/office_protocols/ms-grvhenc/670b65c7-edc4-439c-88b9-2f2ac66686fd,5
encapsulation,https://docs.microsoft.com/en-us/cpp/cpp/pimpl-for-compile-time-encapsulation-modern-cpp,4
encapsulation,https://docs.microsoft.com/en-us/openspecs/exchange_server_protocols/ms-oxcmail/59fd64a5-029c-4ec9-bee2-ecd61993bb13,3
encapsulation,https://docs.microsoft.com/en-us/windows-hardware/drivers/network/traversing-nats-and-napts-with-udp-encapsulated-esp-packets,1
logo,https://docs.microsoft.com/en-us/windows-server/identity/ad-fs/operations/change-the-company-logo-on-the-ad-fs-sign-in-page,10
logo,https://docs.microsoft.com/en-us/windows-hardware/test/hlk/testref/6ab6df93-423c-4af6-ad48-8ea1049155ae,9
logo,https://docs.microsoft.com/en-us/dynamics365/fin-ops-core/fin-ops/get-started/tasks/change-banner-or-logo,8
logo,https://docs.microsoft.com/en-us/windows-hardware/test/hlk/testref/83974a17-ec9f-4996-a0d6-5873bf1eb3ac,7
logo,https://docs.microsoft.com/en-us/windows/win32/msi/windows-installer-and-logo-requirements,6
logo,https://docs.microsoft.com/en-us/windows-hardware/customize/desktop/unattend/microsoft-windows-shell-setup-oeminformation-logo,5
logo,https://docs.microsoft.com/en-us/windows-hardware/test/hlk/testref/9741a26f-8249-48bd-8135-152eb3f87590,4
logo,https://docs.microsoft.com/en-us/windows/win32/win7appqual/certification-for-windows-7-and-windows-server-2008-r2-applications,3
logo,https://docs.microsoft.com/en-us/dynamics365/customerengagement/on-premises/customize/change-color-scheme-add-logo-match-organizations-brand,1
readfile,https://docs.microsoft.com/en-us/windows/win32/api/fileapi/nf-fileapi-readfile,10
readfile,https://docs.microsoft.com/en-us/windows/win32/fileio/testing-for-the-end-of-a-file,7
readfile,https://docs.microsoft.com/en-us/windows/console/high-level-console-input-and-output-functions,6
readfile,https://docs.microsoft.com/en-us/windows/win32/ipc/named-pipe-client,4
readfile,https://docs.microsoft.com/en-us/windows/win32/ipc/reading-from-a-mailslot,3
readfile,https://docs.microsoft.com/en-us/windows/win32/winsock/socket-handles-2,2
readfile,https://docs.microsoft.com/en-us/windows/win32/fileio/synchronous-and-asynchronous-i-o,1
partition,https://docs.microsoft.com/en-us/sql/t-sql/functions/partition-transact-sql,10
partition,https://docs.microsoft.com/en-us/azure/cosmos-db/partitioning-overview,9
partition,https://docs.microsoft.com/en-us/azure/cosmos-db/partition-data,8
partition,https://docs.microsoft.com/en-us/windows-hardware/manufacture/desktop/configure-uefigpt-based-hard-drive-partitions,7
partition,https://docs.microsoft.com/en-us/azure/event-hubs/event-hubs-features,6
partition,https://docs.microsoft.com/en-us/azure/cosmos-db/synthetic-partition-keys,5
partition,https://docs.microsoft.com/en-us/windows-server/storage/disk-management/initialize-new-disks,4
partition,https://docs.microsoft.com/en-us/openspecs/sql_server_protocols/ms-ssas-t/81badb81-31a8-482b-ae16-5fc9d8291d9e,3
partition,https://docs.microsoft.com/en-us/azure/kusto/query/partitionoperator,2
partition,https://docs.microsoft.com/en-us/azure/cosmos-db/large-partition-keys,1
appsettings,https://docs.microsoft.com/en-us/dotnet/api/system.configuration.configurationmanager.appsettings,10
appsettings,https://docs.microsoft.com/en-us/dotnet/framework/configure-apps/file-schema/appsettings/appsettings-element-for-configuration,9
appsettings,https://docs.microsoft.com/en-us/dotnet/api/system.configuration.configurationsettings.appsettings,8
appsettings,https://docs.microsoft.com/en-us/aspnet/core/fundamentals/configuration/,7
appsettings,https://docs.microsoft.com/en-us/cli/azure/functionapp/config/appsettings,6
appsettings,https://docs.microsoft.com/en-us/dotnet/api/system.configuration.configuration.appsettings,5
appsettings,https://docs.microsoft.com/en-us/dotnet/framework/configure-apps/file-schema/appsettings/,4
appsettings,https://docs.microsoft.com/en-us/dotnet/framework/configure-apps/file-schema/appsettings/clear-element-for-appsettings,3
appsettings,https://docs.microsoft.com/en-us/azure/app-service/configure-common,2
appsettings,https://docs.microsoft.com/en-us/ef/core/miscellaneous/connection-strings,1
bitlocker recovery key,https://docs.microsoft.com/en-us/windows/security/information-protection/bitlocker/bitlocker-recovery-guide-plan,10
bitlocker recovery key,https://docs.microsoft.com/en-us/windows/security/information-protection/bitlocker/ts-bitlocker-recovery-issues,9
bitlocker recovery key,https://docs.microsoft.com/en-us/windows/security/information-protection/bitlocker/bitlocker-group-policy-settings,8
bitlocker recovery key,https://docs.microsoft.com/en-us/intune/protect/encryption-monitor,7
bitlocker recovery key,https://docs.microsoft.com/en-us/intune/protect/encrypt-devices,6
bitlocker recovery key,https://docs.microsoft.com/en-us/surface-hub/save-bitlocker-key-surface-hub,5
bitlocker recovery key,https://docs.microsoft.com/en-us/windows/security/information-protection/bitlocker/bitlocker-key-management-faq,4
bitlocker recovery key,https://docs.microsoft.com/en-us/windows/security/information-protection/bitlocker/prepare-your-organization-for-bitlocker-planning-and-policies,3
bitlocker recovery key,https://docs.microsoft.com/en-us/windows/security/information-protection/bitlocker/bitlocker-use-bitlocker-recovery-password-viewer,2
bitlocker recovery key,https://docs.microsoft.com/en-us/windows/security/information-protection/bitlocker/bitlocker-and-adds-faq,1
create user,https://docs.microsoft.com/en-us/sql/t-sql/statements/create-user-transact-sql,10
create user,https://docs.microsoft.com/en-us/graph/api/user-post-users,9
create user,https://docs.microsoft.com/en-us/azure/active-directory-b2c/tutorial-create-user-flows,8
create user,https://docs.microsoft.com/en-us/office365/admin/add-users/add-users,7
create user,https://docs.microsoft.com/en-us/office365/enterprise/powershell/create-user-accounts-with-office-365-powershell,6
create user,https://docs.microsoft.com/en-us/exchange/create-user-mailboxes-exchange-2013-help,5
create user,https://docs.microsoft.com/en-us/partner-center/create-user-accounts-and-set-permissions,4
create user,https://docs.microsoft.com/en-us/power-platform/admin/create-users-assign-online-security-roles,3
create user,https://docs.microsoft.com/en-us/exchange/recipients-in-exchange-online/create-user-mailboxes,2
create user,https://docs.microsoft.com/en-us/partner-center/develop/create-user-accounts-for-a-customer,1
microsoft access,https://docs.microsoft.com/en-us/azure/data-factory/connector-microsoft-access,10
microsoft access,https://docs.microsoft.com/en-us/office/client-developer/access/desktop-database-reference/microsoft-access-sql-reference,9
microsoft access,https://docs.microsoft.com/en-us/iis/application-frameworks/running-classic-asp-applications-on-iis-7-and-iis-8/using-classic-asp-with-microsoft-access-databases-on-iis,8
microsoft access,https://docs.microsoft.com/en-us/sql/odbc/microsoft/microsoft-access-data-types,7
microsoft access,https://docs.microsoft.com/en-us/office/troubleshoot/access/cannot-use-odbc-or-oledb,6
microsoft access,https://docs.microsoft.com/en-us/office/vba/api/access.docmd.runsql,5
microsoft access,https://docs.microsoft.com/en-us/learn/certifications/exams/77-730,4
microsoft access,https://docs.microsoft.com/en-us/office/client-developer/access/desktop-database-reference/inner-join-operation-microsoft-access-sql,3
microsoft access,https://docs.microsoft.com/en-us/learn/certifications/mos-access-2016,2
microsoft access,https://docs.microsoft.com/en-us/office/troubleshoot/access/database-requires-newer-access,1
message box,https://docs.microsoft.com/en-us/dotnet/api/system.windows.forms.messagebox,10
message box,https://docs.microsoft.com/en-us/windows/win32/api/winuser/nf-winuser-messagebox,9
message box,https://docs.microsoft.com/en-us/dotnet/api/system.windows.messagebox,8
message box,https://docs.microsoft.com/en-us/biztalk/core/message-box-performance-counters,6
message box,https://docs.microsoft.com/en-us/dotnet/framework/wpf/app-development/how-to-open-a-message-box,5
message box,https://docs.microsoft.com/en-us/office/vba/language/reference/user-interface-help/msgbox-function,4
message box,https://docs.microsoft.com/en-us/dotnet/api/system.windows.messagebox.show,3
message box,https://docs.microsoft.com/en-us/dynamicsax-2012/developer/displaying-a-message-box,2
message box,https://docs.microsoft.com/en-us/windows/win32/dlgbox/about-dialog-boxes,1
sms,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/alerts-sms-behavior,10
sms,https://docs.microsoft.com/en-us/xamarin/essentials/sms,9
sms,https://docs.microsoft.com/en-us/dynamics365/omnichannel/administrator/configure-sms-channel,8
sms,https://docs.microsoft.com/en-us/configmgr/core/plan-design/hierarchy/plan-for-the-sms-provider,7
sms,https://docs.microsoft.com/en-us/aspnet/mvc/overview/security/aspnet-mvc-5-app-with-sms-and-email-two-factor-authentication,6
sms,https://docs.microsoft.com/en-us/uwp/api/windows.devices.sms.smsdevice,5
sms,https://docs.microsoft.com/en-us/office365/kaizala/invite-users-to-install-and-register,4
sms,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/alerts-rate-limiting,3
sms,https://docs.microsoft.com/en-us/system-center/scom/manage-notifications-create-txt-channel,2
sms,https://docs.microsoft.com/en-us/configmgr/develop/core/understand/sms-provider-fundamentals,1
isblank,https://docs.microsoft.com/en-us/dax/isblank-function-dax,10
isblank,https://docs.microsoft.com/en-us/cpp/c-runtime-library/reference/isblank-iswblank-isblank-l-iswblank-l,9
isblank,https://docs.microsoft.com/en-us/powerapps/maker/canvas-apps/functions/function-isblank-isempty,8
isblank,https://docs.microsoft.com/en-us/office/troubleshoot/excel/use-formula-evaluate-blank-cell,7
isblank,https://docs.microsoft.com/en-us/office/troubleshoot/excel/isblank-function-return-false,6
isblank,https://docs.microsoft.com/en-us/office/vba/language/reference/user-interface-help/isempty-function,5
cstring,https://docs.microsoft.com/en-us/cpp/atl-mfc-shared/using-cstring,10
cstring,https://docs.microsoft.com/en-us/cpp/atl-mfc-shared/cstring-operations-relating-to-c-style-strings,9
cstring,https://docs.microsoft.com/en-us/cpp/atl-mfc-shared/basic-cstring-operations,8
cstring,https://docs.microsoft.com/en-us/cpp/atl-mfc-shared/cstring-semantics,7
cstring,https://docs.microsoft.com/en-us/cpp/atl-mfc-shared/string-data-management,6
cstring,https://docs.microsoft.com/en-us/cpp/atl-mfc-shared/cstring-argument-passing,5
cstring,https://docs.microsoft.com/en-us/cpp/atl-mfc-shared/reference/csimplestringt-class,4
cstring,https://docs.microsoft.com/en-us/cpp/atl-mfc-shared/exporting-string-classes-using-cstringt,3
cstring,https://docs.microsoft.com/en-us/cpp/mfc/reference/cstring-formatting-and-message-box-display,2
cstring,https://docs.microsoft.com/en-us/cpp/atl-mfc-shared/cstring-exception-cleanup,1
header,https://docs.microsoft.com/en-us/powerapps/maker/model-driven-apps/form-designer-header-properties,10
header,https://docs.microsoft.com/en-us/rest/api/cosmos-db/common-cosmosdb-rest-response-headers,8
header,https://docs.microsoft.com/en-us/xamarin/xamarin-forms/user-interface/listview/customizing-list-appearance,7
header,https://docs.microsoft.com/en-us/microsoft-365/security/office-365-security/anti-spam-message-headers,6
header,https://docs.microsoft.com/en-us/office/client-developer/outlook/mapi/how-to-install-mapi-header-files,5
header,https://docs.microsoft.com/en-us/playready/specifications/playready-header-specification,4
header,https://docs.microsoft.com/en-us/openspecs/office_file_formats/ms-pst/c9876f5a-664b-46a3-9887-ba63f113abf5,3
header,https://docs.microsoft.com/en-us/cpp/build/reference/yc-create-precompiled-header-file,2
header,https://docs.microsoft.com/en-us/partner-center/develop/headers,1
runas,https://docs.microsoft.com/en-us/windows/win32/com/runas,9
runas,https://docs.microsoft.com/en-us/windows-hardware/drivers/taef/runas,8
runas,https://docs.microsoft.com/en-us/azure/automation/manage-runas-account,7
runas,https://docs.microsoft.com/en-us/sysinternals/downloads/shellrunas,6
runas,https://docs.microsoft.com/en-us/azure/service-fabric/service-fabric-application-runas-security,2
sysprep,https://docs.microsoft.com/en-us/windows-hardware/manufacture/desktop/sysprep--generalize--a-windows-installation,10
sysprep,https://docs.microsoft.com/en-us/windows-hardware/manufacture/desktop/sysprep--system-preparation--overview,9
sysprep,https://docs.microsoft.com/en-us/windows-hardware/manufacture/desktop/sysprep-command-line-options,8
sysprep,https://docs.microsoft.com/en-us/windows-hardware/manufacture/desktop/sysprep-process-overview,7
sysprep,https://docs.microsoft.com/en-us/windows-hardware/manufacture/desktop/audit-mode-overview,6
sysprep,https://docs.microsoft.com/en-us/sql/database-engine/install-windows/considerations-for-installing-sql-server-using-sysprep,5
sysprep,https://docs.microsoft.com/en-us/sql/database-engine/install-windows/install-sql-server-using-sysprep,4
sysprep,https://docs.microsoft.com/en-us/windows-hardware/manufacture/desktop/sysprep-support-for-server-roles,3
sysprep,https://docs.microsoft.com/en-us/windows-hardware/manufacture/desktop/use-answer-files-with-sysprep,2
sysprep,https://docs.microsoft.com/en-us/windows-hardware/manufacture/desktop/iot-ent-sysprep-capture-deploy,1
Array,https://docs.microsoft.com/en-us/dotnet/api/system.array,7
tostring,https://docs.microsoft.com/en-us/dotnet/api/system.object.tostring,8
tostring,https://docs.microsoft.com/en-us/dotnet/api/system.exception.tostring,4
tostring,https://docs.microsoft.com/en-us/dotnet/api/system.int32.tostring,3
tostring,https://docs.microsoft.com/en-us/dotnet/api/system.datetime.tostring,2
date functions,https://docs.microsoft.com/en-us/sql/t-sql/functions/date-and-time-data-types-and-functions-transact-sql,10
date functions,https://docs.microsoft.com/en-us/powerquery-m/date-functions,8
date functions,https://docs.microsoft.com/en-us/dax/date-function-dax,7
date functions,https://docs.microsoft.com/en-us/dax/date-and-time-functions-dax,6
date functions,https://docs.microsoft.com/en-us/powerapps/maker/canvas-apps/functions/function-date-time,5
date functions,https://docs.microsoft.com/en-us/dynamics-nav/date-and-time-functions,4
date functions,https://docs.microsoft.com/en-us/stream-analytics-query/date-and-time-functions-azure-stream-analytics,3
date functions,https://docs.microsoft.com/en-us/dax/time-intelligence-functions-dax,2
date functions,https://docs.microsoft.com/en-us/sql/t-sql/functions/datepart-transact-sql,1
connector,https://docs.microsoft.com/en-us/connectors/,10
connector,https://docs.microsoft.com/en-us/connectors/custom-connectors/submit-certification,9
connector,https://docs.microsoft.com/en-us/connectors/custom-connectors/,8
connector,https://docs.microsoft.com/en-us/outlook/actionable-messages/connectors-dev-dashboard,7
connector,https://docs.microsoft.com/en-us/connectors/custom-connectors/define-postman-collection,6
connector,https://docs.microsoft.com/en-us/power-query/connectorcertification,5
connector,https://docs.microsoft.com/en-us/connectors/custom-connectors/define-openapi-definition,4
connector,https://docs.microsoft.com/en-us/connectors/custom-connectors/share,3
connector,https://docs.microsoft.com/en-us/microsoftteams/platform/webhooks-and-connectors/what-are-webhooks-and-connectors,2
connector,https://docs.microsoft.com/en-us/connectors/keyvault/,1
command prompt,https://docs.microsoft.com/en-us/windows-server/administration/windows-commands/windows-commands,10
command prompt,https://docs.microsoft.com/en-us/dotnet/framework/tools/developer-command-prompt-for-vs,9
command prompt,https://docs.microsoft.com/en-us/nuget/reference/nuget-exe-cli-reference,7
command prompt,https://docs.microsoft.com/en-us/sql/database-engine/install-windows/install-sql-server-from-the-command-prompt,6
command prompt,https://docs.microsoft.com/en-us/cpp/build/building-on-the-command-line,5
command prompt,https://docs.microsoft.com/en-us/windows-server/administration/windows-commands/prompt,4
command prompt,https://docs.microsoft.com/en-us/azure/devops/pipelines/tasks/utility/command-line,3
command prompt,https://docs.microsoft.com/en-us/powershell/scripting/getting-started/starting-windows-powershell,2
command prompt,https://docs.microsoft.com/en-us/azure/site-recovery/vmware-physical-mobility-service-overview,1
Xamarin,https://docs.microsoft.com/en-us/xamarin/,10
Xamarin,https://docs.microsoft.com/en-us/xamarin/get-started/what-is-xamarin,9
Xamarin,https://docs.microsoft.com/en-us/xamarin/xamarin-forms/,8
Xamarin,https://docs.microsoft.com/en-us/xamarin/cross-platform/get-started/,7
Xamarin,https://docs.microsoft.com/en-us/xamarin/ios/,6
Xamarin,https://docs.microsoft.com/en-us/xamarin/ios/deploy-test/testflight,5
Xamarin,https://docs.microsoft.com/en-us/xamarin/tools/live-player/,4
Xamarin,https://docs.microsoft.com/en-us/xamarin/cross-platform/app-fundamentals/code-sharing,3
Xamarin,https://docs.microsoft.com/en-us/xamarin/android/,2
Xamarin,https://docs.microsoft.com/en-us/xamarin/cross-platform/app-fundamentals/building-cross-platform-applications/understanding-the-xamarin-mobile-platform,1
connections,https://docs.microsoft.com/en-us/sql/t-sql/functions/connections-transact-sql,10
connections,https://docs.microsoft.com/en-us/azure/devops/pipelines/library/service-endpoints,9
connections,https://docs.microsoft.com/en-us/powerapps/maker/canvas-apps/connections-list,8
connections,https://docs.microsoft.com/en-us/windows-server/manage/windows-admin-center/configure/shared-connections,7
connections,https://docs.microsoft.com/en-us/powerapps/maker/canvas-apps/add-manage-connections,6
connections,https://docs.microsoft.com/en-us/aspnet/signalr/overview/guide-to-the-api/mapping-users-to-connections,5
connections,https://docs.microsoft.com/en-us/azure/azure-functions/manage-connections,4
connections,https://docs.microsoft.com/en-us/powerapps/maker/canvas-apps/share-app-resources,3
connections,https://docs.microsoft.com/en-us/sysinternals/downloads/tcpview,2
connections,https://docs.microsoft.com/en-us/azure/app-service/app-service-hybrid-connections,1
filters,https://docs.microsoft.com/en-us/aspnet/core/mvc/controllers/filters,10
filters,https://docs.microsoft.com/en-us/dax/filters-function-dax,8
filters,https://docs.microsoft.com/en-us/ef/core/querying/filters,6
filters,https://docs.microsoft.com/en-us/powerapps/maker/portals/liquid/liquid-filters,5
filters,https://docs.microsoft.com/en-us/power-bi/consumer/end-user-report-filter,4
filters,https://docs.microsoft.com/en-us/dax/filter-functions-dax,3
filters,https://docs.microsoft.com/en-us/dax/filter-function-dax,2
filters,https://docs.microsoft.com/en-us/windows-hardware/test/hlk/user/windows-hardware-lab-kit-filters,1
security center,https://docs.microsoft.com/en-us/azure/security-center/security-center-intro,10
security center,https://docs.microsoft.com/en-us/azure/security-center/,9
security center,https://docs.microsoft.com/en-us/azure/security-center/security-center-get-started,8
security center,https://docs.microsoft.com/en-us/microsoft-365/security/mtp/overview-security-center,7
security center,https://docs.microsoft.com/en-us/windows/win32/devnotes/windows-security-center,6
security center,https://docs.microsoft.com/en-us/azure/security-center/quick-onboard-windows-computer,5
security center,https://docs.microsoft.com/en-us/azure/security-center/container-security,4
security center,https://docs.microsoft.com/en-us/azure/security-center/tutorial-security-policy,3
security center,https://docs.microsoft.com/en-us/azure/security-center/security-center-pricing,2
security center,https://docs.microsoft.com/en-us/azure/security-center/security-center-monitoring,1
time zone,https://docs.microsoft.com/en-us/sql/t-sql/queries/at-time-zone-transact-sql,10
time zone,https://docs.microsoft.com/en-us/dotnet/standard/datetime/time-zone-overview,9
time zone,https://docs.microsoft.com/en-us/windows-hardware/manufacture/desktop/default-time-zones,8
time zone,https://docs.microsoft.com/en-us/azure/devops/organizations/accounts/change-time-zone,6
time zone,https://docs.microsoft.com/en-us/dotnet/api/system.timezoneinfo,5
time zone,https://docs.microsoft.com/en-us/azure/sql-database/sql-database-managed-instance-timezone,4
time zone,https://docs.microsoft.com/en-us/advertising/guides/time-zones,3
time zone,https://docs.microsoft.com/en-us/windows/security/threat-protection/microsoft-defender-atp/time-settings,1
Sleep,https://docs.microsoft.com/en-us/windows/win32/api/synchapi/nf-synchapi-sleep,10
Sleep,https://docs.microsoft.com/en-us/dotnet/api/system.threading.thread.sleep,9
Sleep,https://docs.microsoft.com/en-us/windows-hardware/drivers/devtest/pwrtest-sleep-scenario,8
Sleep,https://docs.microsoft.com/en-us/windows-hardware/test/hlk/testref/16ac817e-b042-4679-8027-c6c44d1ce29f,7
Sleep,https://docs.microsoft.com/en-us/windows-hardware/drivers/devtest/sleep-tests--device-fundamentals-,6
Sleep,https://docs.microsoft.com/en-us/windows-hardware/test/hlk/testref/82178a94-924b-4ac6-a11b-17bcedc05325,5
Sleep,https://docs.microsoft.com/en-us/windows-hardware/test/hlk/testref/9d87d997-f451-4a3d-852c-90367d4d3864,4
Sleep,https://docs.microsoft.com/en-us/powershell/module/microsoft.powershell.utility/start-sleep,3
Sleep,https://docs.microsoft.com/en-us/windows-hardware/customize/power-settings/sleep-settings-sleep-unattended-idle-timeout,2
Sleep,https://docs.microsoft.com/en-us/windows-hardware/customize/power-settings/power-button-and-lid-settings-sleep-button-action,1
waitforsingleobject,https://docs.microsoft.com/en-us/windows/win32/api/synchapi/nf-synchapi-waitforsingleobject,10
waitforsingleobject,https://docs.microsoft.com/en-us/windows/win32/sync/using-event-objects,8
waitforsingleobject,https://docs.microsoft.com/en-us/windows/win32/sync/using-semaphore-objects,7
waitforsingleobject,https://docs.microsoft.com/en-us/windows/win32/sync/using-waitable-timer-objects,6
waitforsingleobject,https://docs.microsoft.com/en-us/windows/win32/rpc/waiting-for-the-asynchronous-reply,5
waitforsingleobject,https://docs.microsoft.com/en-us/windows/win32/procthread/creating-threads,4
waitforsingleobject,https://docs.microsoft.com/en-us/windows/win32/procthread/terminating-a-thread,3
waitforsingleobject,https://docs.microsoft.com/en-us/office/vba/access/concepts/windows-api/determine-when-a-shelled-process-ends,2
CreateEvent,https://docs.microsoft.com/en-us/windows/win32/api/synchapi/nf-synchapi-createeventa,10
CreateEvent,https://docs.microsoft.com/en-us/windows/win32/sync/using-event-objects,9
declare,https://docs.microsoft.com/en-us/dotnet/visual-basic/language-reference/statements/declare-statement,10
declare,https://docs.microsoft.com/en-us/office/vba/language/concepts/getting-started/declaring-arrays,9
declare,https://docs.microsoft.com/en-us/office/vba/language/reference/user-interface-help/declare-statement,8
declare,https://docs.microsoft.com/en-us/sql/t-sql/language-elements/declare-cursor-transact-sql,6
declare,https://docs.microsoft.com/en-us/sql/t-sql/language-elements/declare-local-variable-transact-sql,4
declare,https://docs.microsoft.com/en-us/dotnet/csharp/programming-guide/delegates/how-to-declare-instantiate-and-use-a-delegate,3
declare,https://docs.microsoft.com/en-us/visualstudio/code-quality/ca1051,2
declare,https://docs.microsoft.com/en-us/dotnet/csharp/programming-guide/arrays/,1
left join,https://docs.microsoft.com/en-us/office/client-developer/access/desktop-database-reference/left-join-right-join-operations-microsoft-access-sql,10
left join,https://docs.microsoft.com/en-us/ef/core/querying/complex-query-operators,9
left join,https://docs.microsoft.com/en-us/azure/kusto/query/joinoperator,8
left join,https://docs.microsoft.com/en-us/powerapps/developer/common-data-service/use-fetchxml-left-outer-join-query-records-not-in,7
left join,https://docs.microsoft.com/en-us/dotnet/csharp/linq/perform-left-outer-joins,6
left join,https://docs.microsoft.com/en-us/sql/relational-databases/performance/joins,5
left join,https://docs.microsoft.com/en-us/stream-analytics-query/join-azure-stream-analytics,4
left join,https://docs.microsoft.com/en-us/u-sql/statements-and-expressions/select/from/select-selecting-from-joins,3
left join,https://docs.microsoft.com/en-us/dotnet/csharp/language-reference/keywords/join-clause,2
left join,https://docs.microsoft.com/en-us/u-sql/statements-and-expressions/select/from/joins/outer-join,1
maps,https://docs.microsoft.com/en-us/azure/azure-maps/,9
maps,https://docs.microsoft.com/en-us/bingmaps/,8
maps,https://docs.microsoft.com/en-us/xamarin/xamarin-forms/user-interface/map/,7
maps,https://docs.microsoft.com/en-us/bingmaps/getting-started/bing-maps-dev-center-help/getting-a-bing-maps-key,6
maps,https://docs.microsoft.com/en-us/bingmaps/v8-web-control/,5
maps,https://docs.microsoft.com/en-us/bingmaps/rest-services/,3
maps,https://docs.microsoft.com/en-us/biztalk/core/about-maps,2
stringbuilder,https://docs.microsoft.com/en-us/dotnet/api/system.text.stringbuilder,10
stringbuilder,https://docs.microsoft.com/en-us/dotnet/standard/base-types/stringbuilder,9
stringbuilder,https://docs.microsoft.com/en-us/dotnet/visual-basic/programming-guide/language-features/strings/how-to-create-strings-using-a-stringbuilder,8
stringbuilder,https://docs.microsoft.com/en-us/dotnet/api/system.text.stringbuilder.-ctor,7
stringbuilder,https://docs.microsoft.com/en-us/dotnet/api/system.text.stringbuilder.getchunks,6
stringbuilder,https://docs.microsoft.com/en-us/dotnet/api/system.io.stringwriter.-ctor,5
stringbuilder,https://docs.microsoft.com/en-us/dotnet/api/system.data.common.dbconnectionstringbuilder.appendkeyvaluepair,3
stringbuilder,https://docs.microsoft.com/en-us/aspnet/core/performance/objectpool,2
stringbuilder,https://docs.microsoft.com/en-us/dotnet/api/system.io.stringwriter.writeasync,1
status,https://docs.microsoft.com/en-us/windows/win32/api/gdiplustypes/ne-gdiplustypes-status,10
status,https://docs.microsoft.com/en-us/openspecs/windows_protocols/ms-tds/ce398f9a-7d47-4ede-8f36-9dd6fc21ca43,9
status,https://docs.microsoft.com/en-us/partner-center/partner-security-compliance,8
status,https://docs.microsoft.com/en-us/microsoftteams/presence-admins,7
status,https://docs.microsoft.com/en-us/windows/deployment/windows-autopilot/enrollment-status,6
status,https://docs.microsoft.com/en-us/windows/release-information/status-windows-10-1903,4
status,https://docs.microsoft.com/en-us/intune/enrollment/windows-enrollment-status,3
status,https://docs.microsoft.com/en-us/windows/win32/winhttp/iwinhttprequest-status,1
project online,https://docs.microsoft.com/en-us/office365/servicedescriptions/project-online-service-description/project-online-service-description,10
project online,https://docs.microsoft.com/en-us/projectonline/get-started-with-project-online,9
project online,https://docs.microsoft.com/en-us/projectonline/connect-to-project-online-with-the-project-online-desktop-client,8
project online,https://docs.microsoft.com/en-us/connectors/projectonline/,7
project online,https://docs.microsoft.com/en-us/projectonline/step-2-add-people-to-project-online,6
project online,https://docs.microsoft.com/en-us/projectonline/project-online-client-requirements,5
project online,https://docs.microsoft.com/en-us/projectonline/step-1-sign-up-for-project-online,4
project online,https://docs.microsoft.com/en-us/projectonline/project-online,3
project online,https://docs.microsoft.com/en-us/projectonline/plan-sharepoint-groups-in-project-online,2
project online,https://docs.microsoft.com/en-us/projectonline/tune-project-online-performance,1
data science,https://docs.microsoft.com/en-us/azure/machine-learning/studio/data-science-for-beginners-the-5-questions-data-science-answers,10
data science,https://docs.microsoft.com/en-us/learn/certifications/azure-data-scientist,9
data science,https://docs.microsoft.com/en-us/azure/machine-learning/team-data-science-process/overview,8
data science,https://docs.microsoft.com/en-us/learn/certifications/exams/dp-100,7
data science,https://docs.microsoft.com/en-us/azure/machine-learning/data-science-virtual-machine/overview,6
data science,https://docs.microsoft.com/en-us/learn/certifications/courses/dp-100t01,4
data science,https://docs.microsoft.com/en-us/azure/machine-learning/data-science-virtual-machine/tools-included,3
data science,https://docs.microsoft.com/en-us/azure/machine-learning/data-science-virtual-machine/geo-ai-dsvm-overview,2
data science,https://docs.microsoft.com/en-us/azure/machine-learning/data-science-virtual-machine/linux-dsvm-walkthrough,1
repository,https://docs.microsoft.com/en-us/dotnet/architecture/microservices/microservice-ddd-cqrs-patterns/infrastructure-persistence-layer-design,10
repository,https://docs.microsoft.com/en-us/aspnet/mvc/overview/older-versions/getting-started-with-ef-5-using-mvc-4/implementing-the-repository-and-unit-of-work-patterns-in-an-asp-net-mvc-application,9
repository,https://docs.microsoft.com/en-us/azure/devops/pipelines/repos/multi-repo-checkout,8
repository,https://docs.microsoft.com/en-us/azure/devops/organizations/security/set-git-tfvc-repository-permissions,7
repository,https://docs.microsoft.com/en-us/azure/devops/pipelines/repos/,6
